"","ID","Curso","Fecha_inicio","Fecha_fin","Estado","Puntuacion","Sexo","Fecha_registro","Ultimo_login","Fecha_nacimiento","Ciudad","Pais","Desempleado","Nivel_estudios","Tiempo_exp_laboral","Tiempo_reg_serv_emp","Tiempo_desemp","Edad","Tiempo_curso","Provincia"
"115",15448,"Metodologias_Agiles_Lean",2019-09-30,2019-10-04,"Aprobado",88,"Mujer",2019-09-21,2020-03-06,1962-05-23,"quito","Ecuador","NO","Certificado Profesionalidad. Nivel 2",NA,NA,NA,58.01,5,"Pichincha"
"116",14069,"Metodologias_Agiles_Lean",2019-10-08,2019-10-12,"Aprobado",92,"Mujer",2019-09-18,2019-11-07,1962-05-27,"puerto lópez","Ecuador","NO","Licenciatura",NA,NA,NA,58,5,"Manabi"
"117",13578,"Metodologias_Agiles_Lean",2019-12-20,2019-12-20,"Aprobado",91,"Hombre",2019-11-21,2019-12-20,1962-05-28,"ibarra","Ecuador","NO","Licenciatura",NA,NA,NA,58,1,"Imbabura"
"118",7815,"Metodologias_Agiles_Lean",2019-12-04,2019-12-11,"Aprobado",90,"Mujer",2019-11-20,2019-12-16,1962-05-30,"quito","Ecuador","NO","Licenciatura",NA,NA,NA,57.99,8,"Pichincha"
"119",5289,"Emprendimiento",2019-12-06,2019-12-08,"Suspenso",84,"Hombre",2019-11-20,2020-01-03,1962-06-06,"otavalo","Ecuador","NO","Máster/Posgrado","No tiene","No tiene","No tiene",57.98,3,"Imbabura"
"120",5289,"Emprendimiento",2019-12-08,NA,"Iniciado",0,"Hombre",2019-11-20,2020-01-03,1962-06-06,"otavalo","Ecuador","NO","Máster/Posgrado","No tiene","No tiene","No tiene",57.98,NA,"Imbabura"
"121",5289,"Emprendimiento",NA,NA,"No iniciado",NA,"Hombre",2019-11-20,2020-01-03,1962-06-06,"otavalo","Ecuador","NO","Máster/Posgrado","No tiene","No tiene","No tiene",57.98,NA,"Imbabura"
"122",5289,"Metodologias_Agiles_Lean",2019-11-27,2019-12-05,"Aprobado",88,"Hombre",2019-11-20,2020-01-03,1962-06-06,"otavalo","Ecuador","NO","Máster/Posgrado","No tiene","No tiene","No tiene",57.98,9,"Imbabura"
"123",5289,"Growth_Hacking",2020-01-04,NA,"Iniciado",8,"Hombre",2019-11-20,2020-01-03,1962-06-06,"otavalo","Ecuador","NO","Máster/Posgrado","No tiene","No tiene","No tiene",57.98,NA,"Imbabura"
"124",18771,"Metodologias_Agiles_Lean",2019-10-04,2019-10-17,"Aprobado",93,"Hombre",2019-10-03,2019-10-17,1962-06-16,"riobamba","Ecuador","NO","Máster/Posgrado","Más de 2 años",NA,NA,57.95,14,"Chimborazo"
"125",3013,"Emprendimiento",NA,NA,"No iniciado",NA,"Mujer",2019-12-12,2019-12-12,1962-06-21,"riobamba","Ecuador","NO","Licenciatura","Más de 2 años","Menos de 3 meses",NA,57.93,NA,"Chimborazo"
"126",3013,"Metodologias_Agiles_Lean",NA,NA,"No iniciado",NA,"Mujer",2019-12-12,2019-12-12,1962-06-21,"riobamba","Ecuador","NO","Licenciatura","Más de 2 años","Menos de 3 meses",NA,57.93,NA,"Chimborazo"
"127",7159,"Metodologias_Agiles_Lean",2019-12-12,NA,"Iniciado",0,"Mujer",2019-11-21,2019-12-18,1962-07-07,"ibarra","Ecuador","NO","Licenciatura","Más de 2 años",NA,"No tiene",57.89,NA,"Imbabura"
"128",12235,"Wordpress",2019-10-09,2019-10-09,"Aprobado",95,"Mujer",2019-09-27,2019-11-02,1962-07-16,"riobamba","Ecuador","NO","Licenciatura","Más de 2 años","Más de 2 años","No tiene",57.87,1,"Chimborazo"
"129",12235,"Metodologias_Agiles_Lean",2019-11-02,2019-11-02,"Aprobado",88,"Mujer",2019-09-27,2019-11-02,1962-07-16,"riobamba","Ecuador","NO","Licenciatura","Más de 2 años","Más de 2 años","No tiene",57.87,1,"Chimborazo"
"130",16439,"Metodologias_Agiles_Lean",2019-12-03,2019-12-06,"Aprobado",87,"Mujer",2019-11-25,2019-12-06,1962-08-16,"otavalo","Ecuador","NO","Máster/Posgrado","Más de 2 años","No tiene","No tiene",57.78,4,"Imbabura"
"131",13228,"Metodologias_Agiles_Lean",NA,NA,"No iniciado",NA,"Mujer",2019-11-22,2019-11-22,1962-08-27,"ibarra","Ecuador","NO","Licenciatura",NA,NA,NA,57.75,NA,"Imbabura"
"132",12009,"Metodologias_Agiles_Lean",2019-12-01,2019-12-13,"Aprobado",98,"Mujer",2019-11-27,2019-12-13,1962-09-06,"ibarra","Ecuador","NO","Máster/Posgrado","Más de 2 años","No tiene","No tiene",57.72,13,"Imbabura"
"133",3136,"Metodologias_Agiles_Lean",2019-11-27,2019-12-04,"Aprobado",93,"Mujer",2019-11-21,2019-12-03,1962-09-19,"otavalo","Ecuador","NO","Licenciatura","Más de 2 años",NA,NA,57.69,8,"Imbabura"
"134",14285,"Metodologias_Agiles_Lean",NA,NA,"No iniciado",NA,"Mujer",2019-11-30,2019-11-30,1962-09-22,"francisco de orellana","Ecuador","NO","FP Grado Medio","Más de 2 años",NA,NA,57.68,NA,"Orellana"
"135",16948,"Metodologias_Agiles_Lean",2019-12-12,2019-12-20,"Aprobado",95,"Mujer",2019-11-23,2019-12-20,1962-09-25,"quito","Ecuador","NO","Licenciatura","Más de 2 años",NA,NA,57.67,9,"Pichincha"
"136",13796,"Metodologias_Agiles_Lean",2019-12-02,2019-12-07,"Aprobado",90,"Mujer",2019-11-22,2020-01-03,1962-09-30,"quito","Ecuador","NO","Licenciatura","Más de 2 años",NA,NA,57.66,6,"Pichincha"
"137",12665,"Metodologias_Agiles_Lean",2019-12-02,2019-12-10,"Aprobado",97,"Hombre",2019-11-22,2019-12-10,1962-10-20,"tena","Ecuador","NO","Licenciatura","Más de 2 años","No tiene","No tiene",57.6,9,"Napo"
"138",5222,"Metodologias_Agiles_Lean",NA,NA,"No iniciado",NA,"Hombre",2019-11-22,2019-11-22,1962-10-29,"quito","Ecuador","NO","Licenciatura",NA,NA,NA,57.58,NA,"Pichincha"
"139",8130,"Metodologias_Agiles_Lean",2019-12-04,2019-12-05,"Aprobado",92,"Mujer",2019-11-21,2020-01-26,1962-11-18,"quito","Ecuador","NO","Licenciatura",NA,NA,NA,57.52,2,"Pichincha"
"140",13225,"Metodologias_Agiles_Lean",2019-11-27,2019-11-29,"Aprobado",93,"Mujer",2019-11-22,2019-11-29,1962-11-20,"quito","Ecuador","NO","Bachillerato","Más de 2 años","No tiene","Menos de 3 meses",57.52,3,"Pichincha"
"141",9032,"Metodologias_Agiles_Lean",2019-12-10,2019-12-21,"Aprobado",88,"Hombre",2019-11-20,2019-12-21,1962-11-24,"quito","Ecuador","NO","Licenciatura",NA,NA,NA,57.51,12,"Pichincha"
"142",13310,"Metodologias_Agiles_Lean",2019-12-01,NA,"Iniciado",11,"Mujer",2019-11-22,2019-12-20,1963-01-07,"quito","Ecuador","NO","Máster/Posgrado",NA,NA,NA,57.39,NA,"Pichincha"
"143",17690,"Marketing_digital",2019-11-15,2019-12-19,"Aprobado",97,"Hombre",2019-11-11,2019-12-24,1963-01-24,"machala","Ecuador","NO","Licenciatura",NA,NA,NA,57.34,35,"El Oro"
"144",17690,"Emprendimiento",2019-11-23,2019-12-17,"Aprobado",96,"Hombre",2019-11-11,2019-12-24,1963-01-24,"machala","Ecuador","NO","Licenciatura",NA,NA,NA,57.34,25,"El Oro"
"145",17690,"Emprendimiento",NA,NA,"No iniciado",NA,"Hombre",2019-11-11,2019-12-24,1963-01-24,"machala","Ecuador","NO","Licenciatura",NA,NA,NA,57.34,NA,"El Oro"
"146",17690,"Habilidades_socioemocionales",2019-11-22,2019-12-20,"Aprobado",86,"Hombre",2019-11-11,2019-12-24,1963-01-24,"machala","Ecuador","NO","Licenciatura",NA,NA,NA,57.34,29,"El Oro"
"147",17690,"TICs_basico",2019-11-12,2019-12-19,"Aprobado",97,"Hombre",2019-11-11,2019-12-24,1963-01-24,"machala","Ecuador","NO","Licenciatura",NA,NA,NA,57.34,38,"El Oro"
"148",2039,"Emprendimiento",2019-12-14,NA,"Iniciado",0,"Mujer",2019-12-09,2019-12-14,1963-02-08,"tena","Ecuador","NO","Licenciatura","Más de 2 años","No tiene",NA,57.3,NA,"Napo"
"149",9515,"Metodologias_Agiles_Lean",NA,NA,"No iniciado",NA,"Hombre",2019-11-23,2019-12-05,1963-02-20,"quito","Ecuador","NO","Licenciatura",NA,NA,NA,57.27,NA,"Pichincha"
"150",6104,"Metodologias_Agiles_Lean",2019-12-06,2019-12-22,"Aprobado",97,"Mujer",2019-12-05,2019-12-22,1963-02-22,"cuenca","Ecuador","NO","Máster/Posgrado","Más de 2 años","No tiene",NA,57.26,17,"Azuay"
"151",18806,"Metodologias_Agiles_Lean",NA,NA,"No iniciado",NA,"Mujer",2019-11-19,2019-11-19,1963-03-03,"azogues","Ecuador","NO","Licenciatura",NA,NA,NA,57.24,NA,"Cañar"
"152",13736,"Metodologias_Agiles_Lean",2019-11-29,2019-12-23,"Aprobado",96,"Mujer",2019-11-22,2019-12-23,1963-03-14,"ibarra","Ecuador","NO","Licenciatura",NA,NA,NA,57.21,25,"Imbabura"
"153",13736,"Introduccion_Machine_Learning",2019-12-19,2019-12-19,"Aprobado",100,"Mujer",2019-11-22,2019-12-23,1963-03-14,"ibarra","Ecuador","NO","Licenciatura",NA,NA,NA,57.21,1,"Imbabura"
"154",11518,"Metodologias_Agiles_Lean",2019-12-02,2019-12-02,"Aprobado",92,"Mujer",2019-11-19,2019-12-23,1963-04-08,"otavalo","Ecuador","NO","Licenciatura","Más de 2 años","No tiene","No tiene",57.14,1,"Imbabura"
"155",9988,"Emprendimiento",2019-12-07,2019-12-07,"Aprobado",93,"Hombre",2019-11-21,2019-12-18,1963-04-15,"ibarra","Ecuador","NO","Licenciatura","Más de 2 años","Más de 2 años",NA,57.12,1,"Imbabura"
"156",9988,"Emprendimiento",2019-12-13,2019-12-17,"Aprobado",100,"Hombre",2019-11-21,2019-12-18,1963-04-15,"ibarra","Ecuador","NO","Licenciatura","Más de 2 años","Más de 2 años",NA,57.12,5,"Imbabura"
"157",9988,"Metodologias_Agiles_Lean",2019-11-27,2019-12-04,"Aprobado",91,"Hombre",2019-11-21,2019-12-18,1963-04-15,"ibarra","Ecuador","NO","Licenciatura","Más de 2 años","Más de 2 años",NA,57.12,8,"Imbabura"
"158",9988,"Growth_Hacking",2019-12-07,2019-12-13,"Aprobado",95,"Hombre",2019-11-21,2019-12-18,1963-04-15,"ibarra","Ecuador","NO","Licenciatura","Más de 2 años","Más de 2 años",NA,57.12,7,"Imbabura"
"159",9988,"Introduccion_Machine_Learning",2019-12-17,2019-12-17,"Aprobado",100,"Hombre",2019-11-21,2019-12-18,1963-04-15,"ibarra","Ecuador","NO","Licenciatura","Más de 2 años","Más de 2 años",NA,57.12,1,"Imbabura"
"160",7148,"Emprendimiento",2019-12-08,2019-12-11,"Aprobado",93,"Mujer",2019-12-06,2019-12-11,1963-04-20,"shushufindi","Ecuador","NO","Diplomatura",NA,NA,NA,57.1,4,"Sucumbios"
"161",7148,"Metodologias_Agiles_Lean",NA,NA,"No iniciado",NA,"Mujer",2019-12-06,2019-12-11,1963-04-20,"shushufindi","Ecuador","NO","Diplomatura",NA,NA,NA,57.1,NA,"Sucumbios"
"162",2918,"Metodologias_Agiles_Lean",2019-12-03,2019-12-05,"Aprobado",87,"Mujer",2019-11-21,2019-12-05,1963-04-25,"ibarra","Ecuador","NO","Licenciatura",NA,NA,NA,57.09,3,"Imbabura"
"163",16612,"Metodologias_Agiles_Lean",2019-11-26,2019-12-04,"Aprobado",92,"Hombre",2019-11-21,2019-12-03,1963-04-26,"otavalo","Ecuador","NO","Licenciatura","Más de 2 años",NA,NA,57.09,9,"Imbabura"
"164",6014,"Metodologias_Agiles_Lean",2019-12-02,2019-12-24,"Aprobado",92,"Hombre",2019-11-25,2020-01-12,1963-05-02,"archidona","Ecuador","NO","FP Grado Superior",NA,NA,NA,57.07,23,"Napo"
"165",10843,"Metodologias_Agiles_Lean",NA,NA,"No iniciado",NA,"Hombre",2019-11-22,2019-11-23,1963-05-02,"yantzaza","Ecuador","NO","FP Grado Superior","Más de 2 años",NA,NA,57.07,NA,"Zamora Chinchipe"
"166",18066,"Metodologias_Agiles_Lean",2019-12-12,2019-12-21,"Aprobado",85,"Hombre",2019-11-22,2019-12-21,1963-05-17,"quito","Ecuador","NO","Licenciatura",NA,NA,NA,57.03,10,"Pichincha"
"167",16029,"Emprendimiento",NA,NA,"No iniciado",NA,"Mujer",2019-11-22,2019-11-27,1963-05-18,"sangolqui","Ecuador","NO","Licenciatura",NA,NA,NA,57.03,NA,"Pichincha"
"168",16029,"Metodologias_Agiles_Lean",NA,NA,"No iniciado",NA,"Mujer",2019-11-22,2019-11-27,1963-05-18,"sangolqui","Ecuador","NO","Licenciatura",NA,NA,NA,57.03,NA,"Pichincha"
"169",6126,"Metodologias_Agiles_Lean",2019-12-05,NA,"Iniciado",0,"Hombre",2019-11-23,2019-12-05,1963-05-24,"quito","Ecuador","NO","Máster/Posgrado",NA,NA,NA,57.01,NA,"Pichincha"
"170",1418,"Metodologias_Agiles_Lean",NA,NA,"No iniciado",NA,"Hombre",2019-12-03,2019-12-15,1963-05-26,"nueva loja","Ecuador","NO","Licenciatura",NA,NA,NA,57.01,NA,"Sucumbios"
"171",11819,"Creacion_paginas_web",2019-07-18,2019-08-22,"Aprobado",93,"Mujer",2019-07-15,2019-08-24,1963-05-29,"machala","Ecuador","SI","FP Grado Superior","Más de 2 años",NA,"Más de 2 años",57,36,"El Oro"
"172",11819,"Emprendimiento",2019-07-15,2019-08-23,"Aprobado",100,"Mujer",2019-07-15,2019-08-24,1963-05-29,"machala","Ecuador","SI","FP Grado Superior","Más de 2 años",NA,"Más de 2 años",57,40,"El Oro"
"173",11819,"Emprendimiento",NA,NA,"No iniciado",NA,"Mujer",2019-07-15,2019-08-24,1963-05-29,"machala","Ecuador","SI","FP Grado Superior","Más de 2 años",NA,"Más de 2 años",57,NA,"El Oro"
"174",11819,"Habilidades_socioemocionales",2019-07-17,2019-08-23,"Aprobado",95,"Mujer",2019-07-15,2019-08-24,1963-05-29,"machala","Ecuador","SI","FP Grado Superior","Más de 2 años",NA,"Más de 2 años",57,38,"El Oro"
"175",11819,"TICs_basico",2019-07-16,2019-08-23,"Aprobado",96,"Mujer",2019-07-15,2019-08-24,1963-05-29,"machala","Ecuador","SI","FP Grado Superior","Más de 2 años",NA,"Más de 2 años",57,39,"El Oro"
"176",18641,"Metodologias_Agiles_Lean",2019-12-04,2019-12-15,"Aprobado",87,"Mujer",2019-11-21,2019-12-14,1963-06-11,"quito","Ecuador","NO","Licenciatura","Más de 2 años","Más de 2 años",NA,56.96,12,"Pichincha"
"177",12668,"Metodologias_Agiles_Lean",NA,NA,"No iniciado",NA,"Hombre",2019-11-16,2019-11-16,1963-07-05,"otavalo","Ecuador","NO","Diplomatura",NA,NA,NA,56.9,NA,"Imbabura"
"178",18230,"Introduccion_Machine_Learning",2019-12-09,NA,"Iniciado",0,"Hombre",2019-11-21,2019-12-21,1963-07-21,"otavalo","Ecuador","NO","Grado",NA,NA,NA,56.85,NA,"Imbabura"
"179",16617,"Metodologias_Agiles_Lean",2019-11-05,NA,"Iniciado",46,"Hombre",2019-09-17,2019-11-10,1963-08-04,"santa ana","Ecuador","NO","Máster/Posgrado",NA,NA,NA,56.81,NA,"Manabi"
"180",2191,"Metodologias_Agiles_Lean",2019-12-11,2019-12-16,"Aprobado",88,"Mujer",2019-11-23,2019-12-16,1963-09-12,"loja","Ecuador","NO","Licenciatura",NA,NA,NA,56.71,6,"Loja"
"181",18784,"Wordpress",2019-10-09,NA,"Iniciado",65,"Mujer",2019-09-18,2020-01-05,1963-09-21,"buena fe","Ecuador","NO","Máster/Posgrado",NA,NA,NA,56.68,NA,"Los Rios"
"182",18784,"Metodologias_Agiles_Lean",2019-09-25,2019-12-16,"Aprobado",92,"Mujer",2019-09-18,2020-01-05,1963-09-21,"buena fe","Ecuador","NO","Máster/Posgrado",NA,NA,NA,56.68,83,"Los Rios"
"183",15424,"Metodologias_Agiles_Lean",NA,NA,"No iniciado",NA,"Hombre",2019-09-26,2019-09-26,1963-09-24,"guayaquil","Ecuador","NO","Licenciatura",NA,NA,NA,56.67,NA,"Guayas"
"184",7318,"Metodologias_Agiles_Lean",2019-11-28,2019-12-15,"Aprobado",91,"Mujer",2019-11-22,2019-12-18,1963-09-25,"ibarra","Ecuador","NO","Licenciatura","Más de 2 años","Más de 2 años",NA,56.67,18,"Imbabura"
"185",4441,"Metodologias_Agiles_Lean",2019-12-02,2019-12-06,"Aprobado",91,"Mujer",2019-11-21,2019-12-08,1963-10-09,"ibarra","Ecuador","NO","Bachillerato","Más de 2 años",NA,NA,56.63,5,"Imbabura"
"186",17436,"Metodologias_Agiles_Lean",2019-12-16,2019-12-18,"Aprobado",91,"Mujer",2019-11-28,2019-12-18,1963-10-09,"joya de los sachas","Ecuador","NO","Licenciatura","Más de 2 años",NA,NA,56.63,3,"Orellana"
"187",12832,"Metodologias_Agiles_Lean",2019-12-02,2019-12-06,"Aprobado",86,"Mujer",2019-11-22,2019-12-17,1963-10-13,"quito","Ecuador","NO","Licenciatura",NA,NA,NA,56.62,5,"Pichincha"
"188",3847,"Creacion_android_apps",NA,NA,"No iniciado",NA,"Hombre",2019-12-12,2019-12-12,1963-11-08,"ibarra","Ecuador","NO","Máster/Posgrado","Más de 2 años","No tiene","No tiene",56.55,NA,"Imbabura"
"189",7236,"Marketing_digital",2019-04-16,NA,"Iniciado",0,"Hombre",2019-04-08,2019-04-26,1963-11-08,"machala","Ecuador","NO","Bachillerato",NA,NA,NA,56.55,NA,"El Oro"
"190",7236,"Emprendimiento",NA,NA,"No iniciado",NA,"Hombre",2019-04-08,2019-04-26,1963-11-08,"machala","Ecuador","NO","Bachillerato",NA,NA,NA,56.55,NA,"El Oro"
"191",7236,"Habilidades_socioemocionales",NA,NA,"No iniciado",NA,"Hombre",2019-04-08,2019-04-26,1963-11-08,"machala","Ecuador","NO","Bachillerato",NA,NA,NA,56.55,NA,"El Oro"
"192",7236,"TICs_basico",2019-04-09,NA,"Iniciado",20,"Hombre",2019-04-08,2019-04-26,1963-11-08,"machala","Ecuador","NO","Bachillerato",NA,NA,NA,56.55,NA,"El Oro"
"193",4434,"Metodologias_Agiles_Lean",NA,NA,"No iniciado",NA,"Mujer",2019-11-20,2019-11-20,1963-11-17,"ibarra","Ecuador","NO","Máster/Posgrado",NA,NA,NA,56.53,NA,"Imbabura"
"194",12808,"Metodologias_Agiles_Lean",NA,NA,"No iniciado",NA,"Mujer",2019-09-22,2019-10-04,1963-11-18,"quito","Ecuador","NO","Máster/Posgrado","Más de 2 años","Más de 2 años","No tiene",56.52,NA,"Pichincha"
"195",17414,"Emprendimiento",2019-12-14,2019-12-16,"Aprobado",86,"Mujer",2019-11-23,2019-12-16,1963-11-25,"ibarra","Ecuador","NO","Licenciatura","Más de 2 años",NA,NA,56.5,3,"Imbabura"
"196",17414,"Metodologias_Agiles_Lean",2019-12-14,2019-12-14,"Aprobado",88,"Mujer",2019-11-23,2019-12-16,1963-11-25,"ibarra","Ecuador","NO","Licenciatura","Más de 2 años",NA,NA,56.5,1,"Imbabura"
"197",12489,"Emprendimiento",2019-12-18,2019-12-19,"Aprobado",100,"Mujer",2019-11-21,2019-12-20,1963-11-27,"quito","Ecuador","NO","Grado",NA,NA,NA,56.5,2,"Pichincha"
"198",12489,"Metodologias_Agiles_Lean",2019-12-10,2019-12-11,"Aprobado",86,"Mujer",2019-11-21,2019-12-20,1963-11-27,"quito","Ecuador","NO","Grado",NA,NA,NA,56.5,2,"Pichincha"
"199",12489,"Introduccion_Machine_Learning",2019-12-20,NA,"Iniciado",20,"Mujer",2019-11-21,2019-12-20,1963-11-27,"quito","Ecuador","NO","Grado",NA,NA,NA,56.5,NA,"Pichincha"
"200",3107,"Metodologias_Agiles_Lean",2019-11-29,2019-12-04,"Aprobado",92,"Mujer",2019-11-21,2019-12-04,1963-12-01,"ibarra","Ecuador","NO","Licenciatura",NA,NA,NA,56.49,6,"Imbabura"
"201",6911,"Metodologias_Agiles_Lean",2019-10-01,2019-10-12,"Aprobado",86,"Mujer",2019-09-24,2019-11-18,1963-12-17,"ambato","Ecuador","NO","Máster/Posgrado",NA,NA,NA,56.44,12,"Tungurahua"
"202",12802,"Metodologias_Agiles_Lean",NA,NA,"No iniciado",NA,"Mujer",2019-09-24,2019-10-24,1964-01-12,"loja","Ecuador","NO","Licenciatura",NA,NA,NA,56.37,NA,"Loja"
"203",14954,"Metodologias_Agiles_Lean",NA,NA,"No iniciado",NA,"Mujer",2019-11-22,2019-11-22,1964-01-30,"quito","Ecuador","NO","Licenciatura",NA,NA,NA,56.32,NA,"Pichincha"
"204",13924,"Emprendimiento",2019-12-18,NA,"Iniciado",0,"Mujer",2019-11-26,2019-12-25,1964-02-02,"sucumbios","Ecuador","NO","Licenciatura",NA,NA,NA,56.32,NA,"Sucumbios"
"205",13924,"Metodologias_Agiles_Lean",2019-12-15,2019-12-17,"Aprobado",91,"Mujer",2019-11-26,2019-12-25,1964-02-02,"sucumbios","Ecuador","NO","Licenciatura",NA,NA,NA,56.32,3,"Sucumbios"
"206",14314,"Wordpress",2019-06-04,NA,"Iniciado",25,"Hombre",2019-05-31,2019-06-04,1964-02-07,"san miguel de los bancos","Ecuador","NO","Licenciatura",NA,NA,NA,56.3,NA,"Pichincha"
"207",7356,"Metodologias_Agiles_Lean",2019-12-09,2019-12-18,"Aprobado",90,"Hombre",2019-12-02,2019-12-18,1964-02-09,"ibarra","Ecuador","NO","Licenciatura","Más de 2 años",NA,NA,56.3,10,"Imbabura"
"208",5137,"Metodologias_Agiles_Lean",NA,NA,"No iniciado",NA,"Hombre",2019-11-26,2019-11-27,1964-02-21,"cayambe","Ecuador","NO","Licenciatura",NA,NA,NA,56.26,NA,"Pichincha"
"209",17518,"Metodologias_Agiles_Lean",NA,NA,"No iniciado",NA,"Hombre",2019-11-21,2019-11-21,1964-02-22,"san gabriel","Ecuador","NO","Licenciatura","Más de 2 años",NA,NA,56.26,NA,"Carchi"
"210",8177,"Metodologias_Agiles_Lean",2019-09-24,NA,"Iniciado",10,"Mujer",2019-09-22,2019-09-24,1964-03-10,"quito","Ecuador","NO","FP Grado Superior","Más de 2 años",NA,"Más de 2 años",56.21,NA,"Pichincha"
"211",11470,"Metodologias_Agiles_Lean",2019-12-08,2019-12-08,"Aprobado",97,"Hombre",2019-11-23,2019-12-08,1964-03-11,"quito","Ecuador","NO","Licenciatura","Más de 2 años","Más de 2 años","No tiene",56.21,1,"Pichincha"
"212",3596,"Metodologias_Agiles_Lean",2019-12-14,2019-12-22,"Aprobado",97,"Hombre",2019-12-02,2020-03-12,1964-03-14,"quito","Ecuador","NO","Licenciatura",NA,NA,NA,56.2,9,"Pichincha"
"213",15477,"Metodologias_Agiles_Lean",2019-12-22,2019-12-22,"Aprobado",96,"Mujer",2019-11-21,2019-12-22,1964-03-18,"ibarra","Ecuador","NO","Licenciatura",NA,NA,NA,56.19,1,"Imbabura"
"214",2895,"Metodologias_Agiles_Lean",2019-11-29,2019-12-15,"Aprobado",92,"Mujer",2019-11-22,2019-12-15,1964-03-21,"pillaro","Ecuador","NO","Licenciatura",NA,NA,NA,56.18,17,"Tungurahua"
"215",7542,"Metodologias_Agiles_Lean",2019-11-29,2019-12-20,"Aprobado",88,"Mujer",2019-11-21,2019-12-20,1964-04-05,"ibarra","Ecuador","NO","Licenciatura",NA,NA,NA,56.14,22,"Imbabura"
"216",8610,"Metodologias_Agiles_Lean",2019-09-24,2019-10-27,"Aprobado",95,"Mujer",2019-09-22,2019-10-28,1964-04-13,"quito","Ecuador","NO","Licenciatura","Más de 2 años","Más de 2 años",NA,56.12,34,"Pichincha"
"217",12946,"Metodologias_Agiles_Lean",2019-12-10,2019-12-13,"Aprobado",85,"Mujer",2019-11-21,2019-12-23,1964-05-16,"quito","Ecuador","NO","Máster/Posgrado","Más de 2 años","Menos de 3 meses","No tiene",56.03,4,"Pichincha"
"218",10838,"Metodologias_Agiles_Lean",2019-12-12,2019-12-22,"Aprobado",86,"Hombre",2019-11-22,2019-12-24,1964-05-21,"ibarra","Ecuador","NO","Diplomatura",NA,NA,NA,56.02,11,"Imbabura"
"219",959,"Metodologias_Agiles_Lean",2019-12-05,2019-12-05,"Aprobado",91,"Mujer",2019-11-22,2019-12-05,1964-05-23,"ibarra","Ecuador","NO","Licenciatura",NA,NA,NA,56.01,1,"Imbabura"
"220",12731,"Metodologias_Agiles_Lean",2019-11-27,2019-12-04,"Aprobado",92,"Mujer",2019-11-21,2019-12-03,1964-06-11,"otavalo","Ecuador","NO","Licenciatura","Más de 2 años",NA,NA,55.96,8,"Imbabura"
"221",7822,"Metodologias_Agiles_Lean",2019-11-26,2019-11-27,"Aprobado",85,"Mujer",2019-11-21,2019-11-27,1964-06-12,"ibarra","Ecuador","NO","Licenciatura","Más de 2 años","Menos de 3 meses","No tiene",55.96,2,"Imbabura"
"222",9949,"Metodologias_Agiles_Lean",NA,NA,"No iniciado",NA,"Mujer",2019-12-06,2019-12-24,1964-06-18,"shushufindi","Ecuador","NO","Licenciatura",NA,NA,NA,55.94,NA,"Sucumbios"
"223",11037,"Metodologias_Agiles_Lean",2019-11-03,NA,"Iniciado",50,"Mujer",2019-09-25,2019-11-04,1964-07-05,"montecristi","Ecuador","NO","Máster/Posgrado","Más de 2 años","Más de 2 años",NA,55.89,NA,"Manabi"
"224",11386,"Emprendimiento",NA,NA,"No iniciado",NA,"Hombre",2019-11-23,2019-11-23,1964-07-17,"cayambe","Ecuador","NO","Licenciatura","Más de 2 años","Más de 2 años",NA,55.86,NA,"Pichincha"
"225",11386,"Metodologias_Agiles_Lean",NA,NA,"No iniciado",NA,"Hombre",2019-11-23,2019-11-23,1964-07-17,"cayambe","Ecuador","NO","Licenciatura","Más de 2 años","Más de 2 años",NA,55.86,NA,"Pichincha"
"226",6160,"Metodologias_Agiles_Lean",2019-12-03,2019-12-08,"Aprobado",92,"Hombre",2019-11-21,2020-02-25,1964-07-18,"el eno","Ecuador","NO","Licenciatura","Más de 2 años",NA,NA,55.86,6,"Sucumbios"
"227",7825,"Metodologias_Agiles_Lean",NA,NA,"No iniciado",NA,"Mujer",2019-11-23,2019-11-23,1964-07-19,"quito","Ecuador","NO","Licenciatura","Más de 2 años",NA,NA,55.85,NA,"Pichincha"
"228",12818,"Metodologias_Agiles_Lean",2019-10-09,NA,"Iniciado",0,"Mujer",2019-09-27,2019-10-24,1964-07-27,"milagro","Ecuador","NO","Licenciatura",NA,NA,NA,55.83,NA,"Guayas"
"229",4406,"Metodologias_Agiles_Lean",NA,NA,"No iniciado",NA,"Mujer",2019-11-28,2019-11-28,1964-08-10,"orellana","Ecuador","NO","Licenciatura","Más de 2 años",NA,NA,55.79,NA,"Orellana"
"230",10636,"Metodologias_Agiles_Lean",NA,NA,"No iniciado",NA,"Hombre",2019-11-27,2019-11-27,1964-08-13,"quito","Ecuador","NO","Licenciatura",NA,"No tiene",NA,55.79,NA,"Pichincha"
"231",14097,"Metodologias_Agiles_Lean",2019-12-20,2019-12-20,"Aprobado",96,"Mujer",2019-12-06,2019-12-20,1964-08-14,"ibarra","Ecuador","NO","Certificado Profesionalidad. Nivel 2",NA,NA,NA,55.78,1,"Imbabura"
"232",9002,"Marketing_digital",2019-11-15,2019-12-19,"Aprobado",99,"Hombre",2019-11-11,2020-01-03,1964-08-20,"machala","Ecuador","NO","Licenciatura",NA,NA,"No tiene",55.77,35,"El Oro"
